time,bg,bg.norm,ba,ba.norm,pose.cov
1.70003080912956E+018,-0.00139 -0.00180  0.00511,0.00559,-0.02808 -0.04253  0.01526,0.0532,82.97272
1.7000308091955E+018,-0.00144 -0.00176  0.00512,0.0056,-0.02552 -0.04048  0.01490,0.05012,82.96769
1.70003080926144E+018,-0.00144 -0.00176  0.00512,0.0056,-0.02552 -0.04048  0.01490,0.05012,82.95587
1.70003080932736E+018,-0.00144 -0.00176  0.00512,0.0056,-0.02552 -0.04048  0.01490,0.05012,82.94892
1.70003080939327E+018,-0.00147 -0.00176  0.00512,0.00561,-0.02641 -0.03923  0.00796,0.04795,82.92634
1.70003080945917E+018,-0.00130 -0.00174  0.00509,0.00554,-0.02330 -0.04564  0.01784,0.05426,82.897
1.70003080952505E+018,-0.00135 -0.00181  0.00510,0.00558,-0.02651 -0.04134  0.01848,0.05247,82.91367
1.70003080959093E+018,-0.00120 -0.00204  0.00511,0.00564,-0.02701 -0.03886  0.01791,0.0506,82.86744
1.70003080965679E+018,-0.00117 -0.00198  0.00512,0.00561,-0.02582 -0.04320  0.00151,0.05035,82.86204
1.70003080972264E+018,-0.00117 -0.00198  0.00512,0.00561,-0.02582 -0.04320  0.00151,0.05035,82.86407
1.70003080978848E+018,-0.00120 -0.00189  0.00513,0.0056,-0.01813 -0.03853  0.02277,0.04829,82.86456
1.7000308098543E+018,-0.00127 -0.00197  0.00516,0.00567,-0.02279 -0.03761  0.00920,0.04493,82.86377
1.70003080992012E+018,-0.00129 -0.00198  0.00516,0.00568,-0.02358 -0.03737  0.00622,0.04462,82.82922
1.70003080998646E+018,-0.00120 -0.00203  0.00515,0.00566,-0.02356 -0.03757  0.01348,0.04635,82.80717
1.7000308100528E+018,-0.00130 -0.00198  0.00525,0.00576,-0.02280 -0.04128  0.01264,0.04883,82.78879
1.70003081011914E+018,-0.00095 -0.00207  0.00539,0.00585,-0.01894 -0.03435  0.01115,0.04078,82.75175
1.70003081018548E+018,-0.00091 -0.00193  0.00528,0.0057,-0.02206 -0.02884  0.01399,0.03891,82.72259
1.70003081025181E+018,-0.00083 -0.00205  0.00545,0.00588,-0.01949 -0.02471  0.00860,0.03262,82.71993
1.70003081031814E+018,-0.00077 -0.00207  0.00544,0.00587,-0.01818 -0.02584  0.01677,0.03577,82.69972
1.70003081038447E+018,-0.00078 -0.00225  0.00548,0.00597,-0.01313 -0.02227  0.00976,0.02763,82.71016
1.70003081045079E+018,-0.00068 -0.00221  0.00576,0.0062,-0.01485 -0.02211  0.00990,0.02842,82.70529
1.70003081051711E+018,-0.00066 -0.00212  0.00569,0.00611,-0.01758 -0.02126  0.00783,0.02868,82.68222
1.70003081058343E+018,-0.00055 -0.00216  0.00557,0.006,-0.01401 -0.01809  0.01338,0.02651,82.67749
1.70003081064975E+018,-0.00047 -0.00214  0.00550,0.00592,-0.01524 -0.01612  0.01023,0.02444,82.67311
1.70003081071606E+018,-0.00044 -0.00209  0.00542,0.00583,-0.01593 -0.01541  0.01108,0.02478,82.66145
1.70003081078237E+018,-0.00042 -0.00212  0.00534,0.00576,-0.01317 -0.01537  0.01097,0.02302,82.64919
1.70003081084867E+018,-0.00054 -0.00204  0.00533,0.00573,-0.01507 -0.01704  0.00984,0.02478,82.63423
1.70003081091498E+018,-0.00061 -0.00201  0.00547,0.00585,-0.01529 -0.01585  0.01079,0.02453,82.62749
1.70003081098139E+018,-0.00055 -0.00224  0.00531,0.00579,-0.01205 -0.01523  0.00819,0.02108,82.60164
1.70003081104779E+018,-0.00060 -0.00231  0.00536,0.00587,-0.00895 -0.01477  0.00862,0.01931,82.6094
1.70003081111419E+018,-0.00058 -0.00222  0.00544,0.00591,-0.01021 -0.01430  0.00933,0.0199,82.60093
1.7000308111806E+018,-0.00057 -0.00234  0.00545,0.00595,-0.00631 -0.01347  0.00890,0.01734,82.58056
1.70003081124699E+018,-0.00056 -0.00236  0.00537,0.00589,-0.00574 -0.01308  0.00613,0.01554,82.56373
1.70003081131339E+018,-0.00054 -0.00233  0.00524,0.00577,-0.00293 -0.01292  0.00917,0.01611,82.54793
1.70003081137979E+018,-0.00049 -0.00244  0.00500,0.00559,-0.00394 -0.00836  0.00845,0.01253,82.52872
1.70003081144618E+018,-0.00036 -0.00244  0.00490,0.00549,-0.00328 -0.00514  0.01035,0.01201,82.52067
1.70003081151258E+018,-0.00052 -0.00248  0.00496,0.00557,-0.00147 -0.00758  0.01103,0.01347,82.52771
1.70003081157897E+018,-0.00055 -0.00251  0.00496,0.00559, 0.00060 -0.00914  0.00557,0.01072,82.51287
1.70003081164536E+018,-0.00063 -0.00252  0.00500,0.00564,-0.00042 -0.00803  0.00918,0.0122,82.51678
1.70003081171174E+018,-0.00064 -0.00230  0.00485,0.0054,-0.00568 -0.00806  0.01032,0.01428,82.50709
1.70003081177813E+018,-0.00063 -0.00234  0.00490,0.00546,-0.00324 -0.00799  0.01536,0.01762,82.51119
1.70003081184451E+018,-0.00057 -0.00221  0.00495,0.00545,-0.00560 -0.00823  0.00079,0.00999,82.50002
1.7000308119109E+018,-0.00050 -0.00246  0.00507,0.00566,-0.00063 -0.00391  0.00990,0.01066,82.50006
1.70003081197737E+018,-0.00052 -0.00243  0.00498,0.00556,-0.00100 -0.00768  0.00960,0.01233,82.47321
1.70003081204384E+018,-0.00045 -0.00255  0.00512,0.00574, 0.00430 -0.00409  0.00983,0.01148,82.47323
1.7000308121103E+018,-0.00033 -0.00266  0.00510,0.00576, 0.00744 -0.00183  0.01455,0.01645,82.46533
1.70003081217677E+018,-0.00025 -0.00254  0.00503,0.00565,0.00396 0.00088 0.00011,0.00406,82.47182
1.70003081224324E+018,-0.00009 -0.00258  0.00517,0.00578,0.00440 0.00555 0.00353,0.00791,82.47957
1.70003081230971E+018, 0.00027 -0.00260  0.00523,0.00584,0.00438 0.01491 0.01610,0.02238,82.48633
1.70003081237618E+018, 0.00030 -0.00260  0.00524,0.00586,0.00534 0.02216 0.00464,0.02327,82.48598
1.70003081244264E+018, 0.00023 -0.00246  0.00539,0.00593, 0.00114  0.01576 -0.00435,0.01639,82.47515
1.70003081250911E+018, 0.00000 -0.00238  0.00534,0.00585,0.00264 0.01064 0.01203,0.01627,82.46668
1.70003081257557E+018,-0.00004 -0.00230  0.00526,0.00574,-0.00167  0.00878  0.01103,0.0142,82.45579
1.70003081264204E+018, 0.00001 -0.00240  0.00521,0.00574,0.00348 0.01449 0.01783,0.02324,82.45467
1.7000308127085E+018, 0.00048 -0.00243  0.00515,0.00572,0.00530 0.02933 0.01489,0.03331,82.45366
1.70003081277496E+018, 0.00059 -0.00234  0.00511,0.00566,0.00127 0.03062 0.00833,0.03176,82.46712
1.70003081284143E+018, 0.00066 -0.00246  0.00507,0.00567,0.00675 0.03089 0.00436,0.03192,82.48145
1.70003081290789E+018, 0.00047 -0.00244  0.00495,0.00553,0.00286 0.02519 0.00989,0.02722,82.50491
1.70003081297449E+018, 0.00050 -0.00253  0.00491,0.00555,0.01273 0.03235 0.01677,0.0386,82.51819
1.7000308130411E+018, 0.00049 -0.00256  0.00491,0.00556,0.01341 0.03211 0.01593,0.03827,82.50426
1.7000308131077E+018, 0.00050 -0.00251  0.00490,0.00552,0.00599 0.02994 0.00383,0.03077,82.49326
1.70003081317431E+018, 0.00045 -0.00253  0.00490,0.00554,0.00903 0.03199 0.01000,0.03471,82.49395
1.70003081324092E+018, 0.00065 -0.00261  0.00485,0.00555,0.01436 0.03689 0.01143,0.0412,82.49015
1.70003081330754E+018, 0.00081 -0.00257  0.00488,0.00557,0.01285 0.04347 0.00018,0.04533,82.50031
1.70003081337415E+018, 0.00090 -0.00255  0.00483,0.00553, 0.00965  0.04202 -0.00069,0.04312,82.49953
1.70003081344077E+018, 0.00084 -0.00251  0.00487,0.00554,0.01634 0.04460 0.00392,0.04766,82.53002
1.70003081350739E+018, 0.00098 -0.00227  0.00501,0.00559,0.00923 0.04705 0.00956,0.04889,82.53379
1.70003081357401E+018, 0.00105 -0.00212  0.00524,0.00575,0.00745 0.04858 0.01013,0.05018,82.53405
1.70003081364064E+018, 0.00094 -0.00203  0.00507,0.00554,-0.00287  0.04564 -0.00496,0.046,82.52295
1.70003081370726E+018, 0.00077 -0.00195  0.00524,0.00564,-0.00274  0.04371  0.00441,0.04401,82.54936
1.70003081377389E+018, 0.00067 -0.00198  0.00522,0.00563,0.00628 0.04188 0.01302,0.0443,82.53643
1.70003081384053E+018, 0.00071 -0.00210  0.00526,0.00571,0.00630 0.04366 0.01073,0.0454,82.5345
1.70003081390716E+018, 0.00089 -0.00221  0.00526,0.00577,0.01327 0.04971 0.01708,0.05421,82.54287
1.70003081397374E+018, 0.00081 -0.00219  0.00523,0.00573,0.01150 0.05140 0.00883,0.05341,82.56591
1.7000308140407E+018, 0.00090 -0.00228  0.00516,0.00571, 0.00920  0.04363 -0.00837,0.04537,82.57754
1.70003081410805E+018, 0.00090 -0.00237  0.00532,0.00589, 0.01728  0.04466 -0.00058,0.04789,82.62055
1.70003081417541E+018, 0.00059 -0.00215  0.00532,0.00577,0.01507 0.04485 0.00067,0.04732,82.62286
1.70003081424279E+018, 0.00039 -0.00193  0.00526,0.00561,0.01102 0.03897 0.00368,0.04066,82.6041
1.70003081431017E+018, 0.00029 -0.00191  0.00516,0.00551,0.01016 0.03758 0.01439,0.0415,82.60217
1.70003081437757E+018, 0.00027 -0.00192  0.00511,0.00546,0.01147 0.03444 0.00773,0.03711,82.59799
1.70003081444498E+018, 0.00035 -0.00205  0.00507,0.00548,0.01592 0.03998 0.00988,0.04415,82.59013
1.7000308145124E+018, 0.00058 -0.00224  0.00499,0.0055,0.01987 0.04916 0.00294,0.0531,82.59769
1.70003081457983E+018, 0.00041 -0.00213  0.00480,0.00526,0.01820 0.04295 0.00124,0.04666,82.60677
1.70003081464727E+018, 0.00044 -0.00216  0.00471,0.0052,0.01988 0.04651 0.00476,0.0508,82.62802
1.70003081471472E+018, 0.00044 -0.00223  0.00470,0.00522,0.02078 0.04742 0.00420,0.05194,82.6498
1.70003081478218E+018, 0.00046 -0.00226  0.00462,0.00516,0.02196 0.04804 0.00413,0.05298,82.65383
1.70003081484966E+018, 0.00049 -0.00232  0.00455,0.00513,0.02182 0.05168 0.00648,0.05647,82.6604
1.70003081491714E+018, 0.00057 -0.00231  0.00455,0.00513,0.02507 0.05097 0.00479,0.05701,82.66378
1.70003081498464E+018, 0.00057 -0.00237  0.00449,0.00511,0.02669 0.04926 0.00083,0.05604,82.65601
1.70003081505172E+018, 0.00042 -0.00234  0.00442,0.00502,0.02735 0.04881 0.00319,0.05604,82.66138
1.70003081511838E+018, 0.00030 -0.00221  0.00436,0.0049,0.02397 0.05125 0.00141,0.05659,82.68705
1.70003081518538E+018, 0.00034 -0.00228  0.00432,0.0049,0.02491 0.05304 0.00993,0.05943,82.69511
1.70003081525238E+018, 0.00023 -0.00221  0.00426,0.0048,0.02140 0.04913 0.00155,0.05361,82.71337
1.70003081531938E+018, 0.00013 -0.00222  0.00446,0.00498, 0.02355  0.04768 -0.00056,0.05318,82.73299
1.70003081538639E+018, 0.00017 -0.00224  0.00441,0.00495,0.02248 0.04363 0.00837,0.04979,82.71083
1.7000308154534E+018, 0.00024 -0.00239  0.00441,0.00502,0.02813 0.04781 0.00618,0.05582,82.71781
1.70003081552041E+018, 0.00039 -0.00246  0.00442,0.00507,0.03072 0.05104 0.00046,0.05957,82.70648
1.70003081558742E+018, 0.00047 -0.00251  0.00428,0.00499, 0.03264  0.05328 -0.00005,0.06248,82.69368
1.70003081565444E+018, 0.00034 -0.00251  0.00428,0.00498, 0.03185  0.05580 -0.00204,0.06429,82.70399
1.70003081572145E+018, 0.00027 -0.00233  0.00434,0.00493,0.02939 0.05753 0.00012,0.0646,82.72047
1.70003081578847E+018, 0.00022 -0.00235  0.00445,0.00504,0.02834 0.05073 0.01299,0.05955,82.71695
1.70003081585549E+018, 0.00002 -0.00237  0.00445,0.00504,0.03009 0.04760 0.00189,0.05635,82.73683
1.70003081592252E+018, 0.00003 -0.00226  0.00448,0.00502, 0.02717  0.05189 -0.00880,0.05923,82.75557
1.70003081598954E+018, 0.00011 -0.00216  0.00448,0.00497,0.02599 0.04668 0.00137,0.05344,82.75051
1.70003081605657E+018, 0.00023 -0.00219  0.00471,0.0052,0.02486 0.04988 0.01881,0.05883,82.75797
1.7000308161236E+018, 0.00028 -0.00224  0.00472,0.00524,0.02501 0.05228 0.01860,0.06086,82.74539
1.70003081619028E+018, 0.00034 -0.00228  0.00471,0.00524, 0.02817  0.05527 -0.00663,0.06239,82.74143
1.70003081625709E+018, 0.00035 -0.00227  0.00471,0.00524, 0.02861  0.05198 -0.00701,0.05974,82.73536
1.70003081632404E+018, 0.00038 -0.00221  0.00449,0.00502, 0.03123  0.06457 -0.00947,0.07235,82.75912
1.70003081639099E+018, 0.00038 -0.00221  0.00449,0.00502, 0.03123  0.06457 -0.00947,0.07235,82.76914
1.70003081645794E+018, 0.00039 -0.00222  0.00449,0.00502,0.02936 0.05911 0.00312,0.06607,82.78101
1.70003081652489E+018, 0.00036 -0.00221  0.00449,0.00502, 0.02812  0.06461 -0.00448,0.0706,82.81899
1.70003081659185E+018, 0.00041 -0.00220  0.00444,0.00497,0.02418 0.05679 0.00199,0.06175,82.82512
1.70003081665881E+018, 0.00042 -0.00218  0.00443,0.00496,0.02579 0.05587 0.00165,0.06155,82.85625
1.70003081672576E+018, 0.00037 -0.00219  0.00445,0.00497,0.03552 0.06440 0.00632,0.07382,82.87548
1.70003081679272E+018, 0.00038 -0.00219  0.00444,0.00496, 0.03090  0.06580 -0.00076,0.0727,82.85454
1.70003081685968E+018, 0.00039 -0.00218  0.00443,0.00496,0.03179 0.06280 0.00343,0.07047,82.86373
1.70003081692664E+018, 0.00038 -0.00217  0.00443,0.00495, 0.03066  0.06325 -0.00266,0.07034,82.88015
1.70003081699361E+018, 0.00039 -0.00216  0.00443,0.00494, 0.02582  0.06000 -0.00651,0.06564,82.89524
1.70003081706057E+018, 0.00039 -0.00216  0.00443,0.00494, 0.02582  0.06000 -0.00651,0.06564,82.93021
1.70003081712754E+018, 0.00036 -0.00214  0.00447,0.00497, 0.02802  0.06524 -0.00226,0.07104,82.94716
1.7000308171945E+018, 0.00035 -0.00214  0.00447,0.00497, 0.02997  0.06564 -0.00017,0.07216,82.95932
1.70003081726122E+018, 0.00030 -0.00220  0.00448,0.005,0.02767 0.06534 0.00029,0.07096,82.96246
1.70003081732768E+018, 0.00030 -0.00219  0.00446,0.00498,0.02994 0.06442 0.00348,0.07112,82.96592
1.70003081739414E+018, 0.00031 -0.00219  0.00445,0.00497, 0.02727  0.06606 -0.00412,0.07159,82.96469
1.7000308174606E+018, 0.00030 -0.00217  0.00445,0.00496,0.03422 0.06668 0.00555,0.07515,82.96673
1.70003081752706E+018, 0.00038 -0.00218  0.00441,0.00493, 0.02634  0.07028 -0.00603,0.0753,82.96063
1.70003081759353E+018, 0.00038 -0.00224  0.00440,0.00495, 0.02592  0.06987 -0.00096,0.07453,82.9575
1.70003081765999E+018, 0.00037 -0.00224  0.00440,0.00495, 0.02586  0.06892 -0.00241,0.07365,82.98318
1.70003081772645E+018, 0.00037 -0.00224  0.00440,0.00495, 0.02586  0.06892 -0.00241,0.07365,82.99973
1.70003081779291E+018, 0.00033 -0.00223  0.00436,0.0049, 0.03044  0.07864 -0.01288,0.08531,83.03308
1.70003081785936E+018, 0.00033 -0.00223  0.00436,0.0049, 0.03044  0.07864 -0.01288,0.08531,83.00246
1.70003081792582E+018, 0.00033 -0.00222  0.00434,0.00489,0.03621 0.07097 0.00592,0.07989,82.99988
1.70003081799228E+018, 0.00032 -0.00223  0.00431,0.00486, 0.03690  0.07315 -0.00340,0.082,82.99201
1.70003081805874E+018, 0.00035 -0.00224  0.00426,0.00483, 0.03500  0.07622 -0.00234,0.08391,82.97698
1.7000308181252E+018, 0.00027 -0.00223  0.00430,0.00485, 0.03659  0.07763 -0.00170,0.08584,82.97456
1.70003081819166E+018, 0.00031 -0.00226  0.00419,0.00477,0.03546 0.08087 0.00843,0.08871,82.96516
1.70003081825823E+018, 0.00021 -0.00224  0.00420,0.00476,0.03908 0.08554 0.00350,0.09411,82.97194
1.70003081832466E+018, 0.00018 -0.00223  0.00424,0.00479,0.03864 0.08299 0.00388,0.09162,82.97606
1.70003081839083E+018, 0.00018 -0.00223  0.00426,0.00481, 0.03458  0.08293 -0.00287,0.0899,82.99069
1.70003081845699E+018, 0.00018 -0.00222  0.00424,0.00479, 0.03496  0.08176 -0.00273,0.08896,83.00837
1.70003081852315E+018, 0.00022 -0.00215  0.00426,0.00478, 0.02975  0.07319 -0.00473,0.07915,83.02952
1.7000308185893E+018, 0.00022 -0.00215  0.00426,0.00478, 0.02975  0.07319 -0.00473,0.07915,83.08221
1.70003081865544E+018, 0.00022 -0.00215  0.00426,0.00478, 0.02975  0.07319 -0.00473,0.07915,83.11434
1.70003081872157E+018, 0.00018 -0.00218  0.00428,0.0048, 0.03257  0.08290 -0.00856,0.08948,83.15275
1.70003081878769E+018, 0.00018 -0.00218  0.00428,0.0048, 0.03257  0.08290 -0.00856,0.08948,83.17006
1.7000308188538E+018, 0.00017 -0.00217  0.00427,0.00479, 0.04193  0.07702 -0.00221,0.08772,83.21531
1.70003081891991E+018, 0.00017 -0.00217  0.00427,0.00479, 0.04193  0.07702 -0.00221,0.08772,83.24963
1.70003081898601E+018, 0.00017 -0.00217  0.00427,0.00479, 0.04193  0.07702 -0.00221,0.08772,83.27676
1.7000308190521E+018, 0.00017 -0.00217  0.00427,0.00479, 0.04193  0.07702 -0.00221,0.08772,83.31847
1.70003081911818E+018, 0.00017 -0.00217  0.00427,0.00479, 0.04193  0.07702 -0.00221,0.08772,83.34537
1.70003081918425E+018, 0.00017 -0.00217  0.00427,0.00479, 0.04193  0.07702 -0.00221,0.08772,83.36354
1.70003081925032E+018, 0.00017 -0.00217  0.00427,0.00479, 0.04193  0.07702 -0.00221,0.08772,83.37913
1.70003081931665E+018, 0.00038 -0.00205  0.00428,0.00476,0.04526 0.09151 0.00064,0.1021,83.39296
1.70003081938325E+018, 0.00036 -0.00212  0.00425,0.00476, 0.04852  0.09070 -0.00080,0.10286,83.38244
1.70003081944985E+018, 0.00045 -0.00214  0.00387,0.00445, 0.05698  0.09329 -0.00275,0.10935,83.41241
1.70003081951645E+018, 0.00044 -0.00221  0.00389,0.0045, 0.05861  0.09629 -0.00112,0.11273,83.47101
1.70003081958306E+018, 0.00044 -0.00221  0.00394,0.00453, 0.05787  0.09631 -0.00383,0.11243,83.50084
1.70003081964967E+018, 0.00042 -0.00218  0.00396,0.00455, 0.06005  0.09620 -0.00321,0.11345,83.54507
1.70003081971628E+018, 0.00042 -0.00214  0.00400,0.00455, 0.05583  0.09511 -0.00271,0.11033,83.55468
1.70003081978289E+018, 0.00039 -0.00218  0.00402,0.0046, 0.05795  0.09588 -0.00005,0.11203,83.57831
1.7000308198495E+018, 0.00039 -0.00221  0.00402,0.00461, 0.06075  0.09589 -0.00220,0.11353,83.58419
1.70003081991612E+018, 0.00034 -0.00218  0.00400,0.00457, 0.06359  0.09533 -0.00408,0.11466,83.59331
1.70003081998274E+018, 0.00034 -0.00217  0.00388,0.00446, 0.06258  0.09842 -0.00566,0.11676,83.60539
1.70003082004936E+018, 0.00034 -0.00219  0.00380,0.0044, 0.06227  0.10104 -0.00220,0.11871,83.64348
1.70003082011599E+018, 0.00030 -0.00225  0.00376,0.00439, 0.06770  0.09747 -0.00573,0.11881,83.67199
1.70003082018261E+018, 0.00027 -0.00228  0.00379,0.00443, 0.07312  0.09831 -0.00609,0.12268,83.70746
1.70003082024924E+018, 0.00038 -0.00234  0.00377,0.00446, 0.07414  0.09997 -0.00557,0.12458,83.73287
1.70003082031569E+018, 0.00043 -0.00237  0.00373,0.00444, 0.08357  0.10025 -0.00794,0.13076,83.75612
1.70003082038194E+018, 0.00043 -0.00236  0.00373,0.00444, 0.08016  0.10006 -0.01138,0.12871,83.76611
1.70003082044818E+018, 0.00043 -0.00235  0.00374,0.00443, 0.07745  0.09923 -0.01024,0.12629,83.78737
1.70003082051441E+018, 0.00046 -0.00233  0.00373,0.00442, 0.06584  0.09596 -0.00675,0.11657,83.81588
1.70003082058064E+018, 0.00046 -0.00233  0.00373,0.00442, 0.06584  0.09596 -0.00675,0.11657,83.87112
1.70003082064686E+018, 0.00037 -0.00224  0.00373,0.00436, 0.09412  0.09622 -0.01334,0.13526,83.91512
1.70003082071308E+018, 0.00034 -0.00231  0.00374,0.00441,0.10599 0.09759 0.00046,0.14408,83.89402
1.70003082077928E+018, 0.00042 -0.00230  0.00375,0.00442, 0.09394  0.10350 -0.00353,0.13982,83.90565
1.70003082084548E+018, 0.00042 -0.00230  0.00375,0.00442, 0.09394  0.10350 -0.00353,0.13982,83.97053
1.70003082091167E+018, 0.00044 -0.00229  0.00376,0.00442, 0.08988  0.10629 -0.01268,0.13977,84.00991
1.70003082097786E+018, 0.00044 -0.00232  0.00378,0.00446, 0.09109  0.11019 -0.00211,0.14299,84.04235
1.70003082104404E+018, 0.00044 -0.00231  0.00378,0.00445, 0.08521  0.10165 -0.01425,0.13341,84.066
1.70003082111021E+018, 0.00043 -0.00228  0.00381,0.00446, 0.09663  0.10599 -0.00942,0.14374,84.10566
1.70003082117638E+018, 0.00045 -0.00226  0.00382,0.00446, 0.09105  0.10560 -0.01349,0.14009,84.10829
1.70003082124253E+018, 0.00042 -0.00227  0.00383,0.00447, 0.09787  0.10888 -0.01263,0.14694,84.1631
1.70003082130892E+018, 0.00041 -0.00229  0.00384,0.00449, 0.10008  0.11080 -0.02391,0.15121,84.20119
1.70003082137555E+018, 0.00043 -0.00225  0.00379,0.00443, 0.09440  0.09347 -0.00687,0.13302,84.23651
1.70003082144218E+018, 0.00043 -0.00230  0.00377,0.00443, 0.09603  0.11052 -0.01452,0.14713,84.30781
1.70003082150881E+018, 0.00084 -0.00227  0.00377,0.00448, 0.10870  0.10694 -0.02885,0.15519,84.36451
1.70003082157544E+018, 0.00084 -0.00233  0.00381,0.00455, 0.10878  0.12385 -0.02168,0.16625,84.37874
1.70003082164208E+018, 0.00081 -0.00229  0.00375,0.00447, 0.11975  0.11584 -0.00905,0.16685,84.4297
1.70003082170871E+018, 0.00084 -0.00229  0.00372,0.00445, 0.12282  0.12426 -0.00760,0.17488,84.4649
1.70003082177535E+018, 0.00120 -0.00246  0.00383,0.00471, 0.12225  0.11760 -0.01597,0.17038,84.51862
1.70003082184199E+018, 0.00119 -0.00246  0.00379,0.00467, 0.12050  0.12203 -0.02673,0.17357,84.56958
1.70003082190864E+018, 0.00114 -0.00245  0.00382,0.00468, 0.13256  0.12270 -0.01858,0.18158,84.64309
1.70003082197529E+018, 0.00111 -0.00243  0.00383,0.00467, 0.13317  0.12368 -0.01654,0.1825,84.67945
1.70003082204194E+018, 0.00110 -0.00238  0.00381,0.00462, 0.12795  0.11627 -0.02508,0.1747,84.71828
1.70003082210859E+018, 0.00101 -0.00227  0.00385,0.00458, 0.12667  0.10828 -0.01679,0.16749,84.75606
1.70003082217524E+018, 0.00111 -0.00224  0.00410,0.0048, 0.13533  0.11614 -0.00555,0.17842,84.79043
1.7000308222419E+018, 0.00116 -0.00233  0.00413,0.00488, 0.13542  0.13202 -0.00431,0.18917,84.81271
1.70003082230839E+018, 0.00116 -0.00233  0.00413,0.00488, 0.13542  0.13202 -0.00431,0.18917,84.88289
1.7000308223747E+018, 0.00114 -0.00234  0.00415,0.00489, 0.13989  0.13329 -0.00982,0.19347,84.93498
1.70003082244101E+018, 0.00114 -0.00234  0.00415,0.00489, 0.13989  0.13329 -0.00982,0.19347,84.9848
1.70003082250732E+018, 0.00113 -0.00232  0.00415,0.00488, 0.14351  0.11965 -0.01586,0.18751,85.04694
1.70003082257361E+018, 0.00093 -0.00182  0.00435,0.00481, 0.13676  0.11813 -0.03003,0.18319,85.08127
1.70003082263991E+018, 0.00093 -0.00179  0.00432,0.00477, 0.13506  0.12550 -0.02127,0.18559,85.10907
1.70003082270619E+018, 0.00081 -0.00184  0.00437,0.00481, 0.13227  0.10888 -0.00764,0.17149,85.16595
1.70003082277247E+018, 0.00080 -0.00186  0.00444,0.00488, 0.13192  0.11872 -0.00519,0.17755,85.20122
1.70003082283874E+018, 0.00084 -0.00192  0.00437,0.00484, 0.14119  0.11568 -0.01849,0.18346,85.25975
1.70003082290501E+018, 0.00064 -0.00221  0.00415,0.00475, 0.14347  0.10740 -0.01779,0.1801,85.31024
1.70003082297127E+018, 0.00068 -0.00211  0.00405,0.00462, 0.14357  0.11183 -0.02592,0.18382,85.38617
1.70003082303753E+018, 0.00072 -0.00219  0.00401,0.00463, 0.14485  0.10962 -0.02472,0.18333,85.46093
1.70003082310378E+018, 0.00069 -0.00210  0.00404,0.00461, 0.13142  0.11329 -0.01761,0.1744,85.51999
1.70003082317002E+018, 0.00061 -0.00214  0.00401,0.00459, 0.14950  0.11194 -0.02085,0.18792,85.58708
1.70003082323626E+018, 0.00067 -0.00212  0.00404,0.00461, 0.13663  0.10428 -0.00562,0.17197,85.6241
1.70003082330273E+018, 0.00067 -0.00212  0.00404,0.00461, 0.13663  0.10428 -0.00562,0.17197,85.68953
1.70003082336943E+018, 0.00067 -0.00215  0.00412,0.0047, 0.14128  0.10801 -0.00047,0.17783,85.76641
1.70003082343614E+018, 0.00067 -0.00215  0.00412,0.0047, 0.14128  0.10801 -0.00047,0.17783,85.82283
1.70003082350285E+018, 0.00067 -0.00215  0.00412,0.0047, 0.14128  0.10801 -0.00047,0.17783,85.88777
1.70003082356956E+018, 0.00071 -0.00217  0.00411,0.0047, 0.13492  0.11527 -0.01830,0.1784,85.96188
1.70003082363628E+018, 0.00065 -0.00216  0.00413,0.0047, 0.14787  0.10483 -0.01610,0.18197,86.05403
1.700030823703E+018, 0.00064 -0.00215  0.00412,0.00469, 0.14526  0.10225 -0.00552,0.17772,86.08627
1.70003082376973E+018, 0.00062 -0.00214  0.00412,0.00468, 0.15003  0.09522 -0.00499,0.17777,86.14227
1.70003082383646E+018, 0.00065 -0.00214  0.00412,0.00469,0.15319 0.09186 0.00081,0.17862,86.19679
1.70003082390319E+018, 0.00064 -0.00214  0.00412,0.00469,0.15389 0.09174 0.00138,0.17917,86.25834
1.70003082396993E+018, 0.00068 -0.00217  0.00410,0.00469, 0.14982  0.09510 -0.02371,0.17903,86.30974
1.70003082403667E+018, 0.00068 -0.00216  0.00410,0.00468, 0.15157  0.09400 -0.02321,0.17986,86.38442
1.70003082410341E+018, 0.00068 -0.00215  0.00408,0.00466, 0.16790  0.09644 -0.02234,0.19491,86.45
1.70003082417016E+018, 0.00068 -0.00215  0.00408,0.00466, 0.16790  0.09644 -0.02234,0.19491,86.49233
1.70003082423691E+018, 0.00068 -0.00215  0.00408,0.00466, 0.16790  0.09644 -0.02234,0.19491,86.54056
1.70003082430358E+018, 0.00068 -0.00215  0.00408,0.00466, 0.16790  0.09644 -0.02234,0.19491,86.59474
1.70003082437111E+018, 0.00068 -0.00215  0.00408,0.00466, 0.16790  0.09644 -0.02234,0.19491,86.65819
1.70003082443864E+018, 0.00064 -0.00216  0.00409,0.00467, 0.18499  0.10073 -0.00328,0.21066,86.72935
1.7000308245062E+018, 0.00072 -0.00214  0.00409,0.00467,0.15391 0.10354 0.00794,0.18566,86.73275
1.70003082457376E+018, 0.00072 -0.00214  0.00409,0.00467,0.15391 0.10354 0.00794,0.18566,86.87867
1.70003082464135E+018, 0.00070 -0.00216  0.00409,0.00468, 0.16397  0.10349 -0.01005,0.19415,86.95413
1.70003082470894E+018, 0.00069 -0.00214  0.00409,0.00467, 0.16936  0.09369 -0.00551,0.19362,86.99889
