1700030423254790656,-0.00447,-0.00687,0.00993,0.01287,-0.05781,-0.00297,0.04481,0.07321
1700030423321000704,-0.00447,-0.00687,0.00993,0.01287,-0.05781,-0.00297,0.04481,0.07321
1700030423387203328,-0.00447,-0.00687,0.00993,0.01287,-0.05781,-0.00297,0.04481,0.07321
1700030423453398016,-0.00447,-0.00687,0.00993,0.01287,-0.05781,-0.00297,0.04481,0.07321
1700030423519584768,-0.00465,-0.00670,0.00981,0.01275,-0.05975,-0.00111,0.05328,0.08006
1700030423585763584,-0.00465,-0.00670,0.00981,0.01275,-0.05975,-0.00111,0.05328,0.08006
1700030423639916800,-0.00477,-0.00677,0.00975,0.01280,-0.05975,-0.00067,0.04971,0.07773
1700030423706050048,-0.00510,-0.00657,0.00956,0.01267,-0.06072,0.00023,0.05211,0.08001
1700030423772175104,-0.00576,-0.00657,0.00934,0.01279,-0.05666,0.00077,0.02190,0.06075
1700030423838291456,-0.00570,-0.00637,0.00931,0.01264,-0.05500,-0.00010,0.01267,0.05644
1700030423904400896,-0.00547,-0.00593,0.00928,0.01230,-0.05227,0.00057,0.00698,0.05274
1700030423970502656,-0.00296,-0.00446,0.00890,0.01039,-0.05801,0.01114,0.01902,0.06206
1700030424036596480,-0.00215,-0.00403,0.01018,0.01116,-0.04931,0.00733,0.01498,0.05205
1700030424102682368,-0.00260,-0.00320,0.01013,0.01094,-0.04919,0.02046,-0.00764,0.05382
1700030424168760576,-0.00291,-0.00284,0.01054,0.01130,-0.05007,0.02730,-0.00495,0.05724
1700030424234892800,-0.00283,-0.00250,0.01027,0.01094,-0.04486,0.03950,0.01564,0.06179
1700030424301073664,-0.00301,-0.00190,0.00893,0.00962,-0.05904,0.03676,0.02196,0.07293
1700030424367247360,-0.00321,-0.00145,0.00785,0.00861,-0.06424,0.03195,0.01085,0.07257
1700030424433413632,-0.00232,-0.00103,0.00808,0.00847,-0.05922,0.02877,-0.00727,0.06624
1700030424499571968,-0.00198,-0.00123,0.00776,0.00811,-0.05497,0.02767,0.00034,0.06154
1700030424565722624,-0.00198,-0.00100,0.00775,0.00806,-0.05572,0.01886,0.01245,0.06013
1700030424631865856,-0.00180,-0.00025,0.00924,0.00942,-0.05727,0.00821,0.01416,0.05956
1700030424698000896,-0.00168,-0.00025,0.00981,0.00996,-0.05700,0.01482,-0.01082,0.05988
1700030424764127744,-0.00158,-0.00049,0.01006,0.01019,-0.05629,0.01832,-0.00609,0.05951
1700030424830247424,-0.00176,-0.00060,0.01032,0.01049,-0.05729,0.02335,0.00255,0.06191
1700030424896359680,-0.00178,-0.00085,0.01052,0.01071,-0.05596,0.02646,0.00400,0.06203
1700030424962463744,-0.00189,-0.00085,0.01056,0.01076,-0.05834,0.02766,0.01224,0.06571
1700030425028560640,-0.00218,-0.00007,0.01102,0.01123,-0.06696,0.02963,-0.00503,0.07339
1700030425094649600,-0.00228,-0.00056,0.01085,0.01110,-0.06013,0.03363,-0.01094,0.06976
1700030425160729856,-0.00253,-0.00062,0.01030,0.01063,-0.05869,0.03189,-0.00226,0.06683
1700030425227025920,-0.00229,-0.00074,0.01014,0.01042,-0.05649,0.03599,0.00929,0.06762
1700030425308249344,-0.00227,-0.00046,0.01066,0.01091,-0.06388,0.03242,0.02510,0.07591
1700030425375658240,-0.00269,-0.00023,0.01100,0.01133,-0.06760,0.03053,0.01959,0.07671
1700030425443079424,-0.00278,-0.00008,0.01115,0.01149,-0.06872,0.03022,0.01452,0.07647
1700030425510513664,-0.00276,-0.00012,0.01108,0.01142,-0.06915,0.03280,0.01478,0.07795
1700030425577960192,-0.00276,-0.00005,0.01103,0.01137,-0.06854,0.04395,0.00454,0.08154
1700030425645419520,-0.00308,0.00020,0.01109,0.01152,-0.07200,0.05272,0.01610,0.09067
1700030425712891904,-0.00290,0.00017,0.01108,0.01145,-0.06899,0.05149,-0.00356,0.08616
1700030425767077888,-0.00301,0.00003,0.01112,0.01152,-0.07052,0.04362,-0.00015,0.08292
1700030425834540288,-0.00307,-0.00004,0.01109,0.01150,-0.06893,0.03756,-0.01378,0.07970
1700030425902015744,-0.00296,-0.00019,0.01106,0.01145,-0.06959,0.03179,-0.01058,0.07723
1700030425969503488,-0.00295,-0.00028,0.01116,0.01155,-0.07093,0.03396,-0.01705,0.08046
1700030426037004032,-0.00292,-0.00033,0.01109,0.01147,-0.07096,0.03477,-0.01594,0.08062
1700030426104516096,-0.00295,-0.00046,0.01096,0.01136,-0.07323,0.03478,0.00731,0.08139
1700030426172041984,-0.00340,-0.00063,0.01103,0.01156,-0.08831,0.03996,0.01870,0.09872
1700030426238824448,-0.00354,-0.00117,0.01096,0.01158,-0.10231,0.02907,-0.00240,0.10639
1700030426305226752,-0.00380,-0.00146,0.01126,0.01197,-0.10783,0.01661,-0.01720,0.11045
1700030426371418112,-0.00371,-0.00144,0.01103,0.01173,-0.10826,0.00458,-0.02092,0.11035
1700030426437601792,-0.00349,-0.00150,0.01054,0.01121,-0.11041,-0.00295,-0.00564,0.11059
1700030426503777280,-0.00311,-0.00155,0.01027,0.01084,-0.11239,-0.01164,0.01648,0.11418
1700030426569946624,-0.00334,-0.00174,0.01030,0.01097,-0.11894,-0.01420,-0.00315,0.11983
1700030426636108288,-0.00342,-0.00179,0.01033,0.01103,-0.12099,-0.01357,-0.00230,0.12177
1700030426702263040,-0.00341,-0.00130,0.01019,0.01083,-0.12745,0.01486,0.01257,0.12893
1700030426768410368,-0.00356,-0.00115,0.00967,0.01037,-0.13703,0.02673,0.02225,0.14137
1700030426834550528,-0.00353,-0.00139,0.00948,0.01022,-0.14345,0.02190,0.00755,0.14531
